date;Filière de production;Plage de puissance injection;Total
2020-05-20;F4 : Eolien;P2 : ]3 - 9] kW;0
2020-05-20;F4 : Eolien;P3 : ]9 - 100] kW;416192
2020-05-20;F4 : Eolien;P4 : ]100 - 250] kW;1000
2020-05-20;F4 : Eolien;P5 : ]250 - 1000] kW;54383986
2020-05-20;F4 : Eolien;P6 : ]1000 - 12000] kW;34046802900
2020-05-20;F4 : Eolien;P7 : > 12000 kW;5200132151
2020-05-20;F5 : Solaire;P0 : Total toutes puissances;55493821877
2020-05-20;F5 : Solaire;P1 : ]0 - 3] kW;4092558944
2020-05-20;F5 : Solaire;P2 : ]3 - 9] kW;2727683278
2020-05-20;F5 : Solaire;P3 : ]9 - 100] kW;11296235966
2020-05-20;F5 : Solaire;P4 : ]100 - 250] kW;7463908796
2020-05-20;F5 : Solaire;P5 : ]250 - 1000] kW;0
2020-05-20;F5 : Solaire;P6 : ]1000 - 12000] kW;27166515971
2020-05-20;F5 : Solaire;P7 : > 12000 kW;769613324
2020-05-20;F6 : Autres;P0 : Total toutes puissances;40883408
2020-05-20;F6 : Autres;P1 : ]0 - 3] kW;2895000
2020-05-20;F6 : Autres;P2 : ]3 - 9] kW;417033
2020-05-20;F6 : Autres;P3 : ]9 - 100] kW;6470976
2020-05-20;F6 : Autres;P4 : ]100 - 250] kW;310165
2020-05-20;F6 : Autres;P5 : ]250 - 1000] kW;203666
2020-05-20;F6 : Autres;P6 : ]1000 - 12000] kW;24103314
2020-05-20;F6 : Autres;P7 : > 12000 kW;0
2020-05-21;F0 : Total toutes filières;P0 : Total toutes puissances;109366791561
2020-05-21;F0 : Total toutes filières;P1 : ]0 - 3] kW;5572447611
2020-05-21;F0 : Total toutes filières;P2 : ]3 - 9] kW;2625929191
2020-05-21;F0 : Total toutes filières;P3 : ]9 - 100] kW;11155212962
2020-05-21;F0 : Total toutes filières;P4 : ]100 - 250] kW;9174436882
2020-05-21;F0 : Total toutes filières;P5 : ]250 - 1000] kW;7309647105
2020-05-21;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;66921087843
2020-05-21;F0 : Total toutes filières;P7 : > 12000 kW;6607934177
2020-05-21;F1 : Thermique non renouvelable;P0 : Total toutes puissances;7164403
2020-05-21;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2020-05-21;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2020-05-21;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;218680
2020-05-21;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2020-05-21;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2020-05-21;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;1771485
2020-05-21;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2020-05-21;F2 : Bioénergies;P0 : Total toutes puissances;17484921296
2020-05-21;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2020-05-21;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2020-05-21;F2 : Bioénergies;P3 : ]9 - 100] kW;114846060
2020-05-21;F2 : Bioénergies;P4 : ]100 - 250] kW;1253216164
2020-05-21;F2 : Bioénergies;P5 : ]250 - 1000] kW;1869636429
2020-05-21;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11770458595
2020-05-21;F2 : Bioénergies;P7 : > 12000 kW;0
2020-05-21;F3 : Hydraulique;P0 : Total toutes puissances;17252767383
2020-05-21;F3 : Hydraulique;P1 : ]0 - 3] kW;1355285872
2020-05-21;F3 : Hydraulique;P2 : ]3 - 9] kW;1222702
2020-05-21;F3 : Hydraulique;P3 : ]9 - 100] kW;178480812
2020-05-21;F3 : Hydraulique;P4 : ]100 - 250] kW;0
2020-05-21;F3 : Hydraulique;P5 : ]250 - 1000] kW;3540315043
2020-05-21;F3 : Hydraulique;P6 : ]1000 - 12000] kW;10589974257
2020-05-21;F3 : Hydraulique;P7 : > 12000 kW;0
2020-05-21;F4 : Eolien;P0 : Total toutes puissances;21391031245
2020-05-21;F4 : Eolien;P1 : ]0 - 3] kW;96212300
2020-05-21;F4 : Eolien;P2 : ]3 - 9] kW;0
2020-05-21;F4 : Eolien;P3 : ]9 - 100] kW;447776
2020-05-21;F4 : Eolien;P4 : ]100 - 250] kW;0
2020-05-21;F4 : Eolien;P5 : ]250 - 1000] kW;21488320
2020-05-21;F4 : Eolien;P6 : ]1000 - 12000] kW;18562561900
2020-05-21;F4 : Eolien;P7 : > 12000 kW;2697978152
2020-05-21;F5 : Solaire;P0 : Total toutes puissances;53193590316
2020-05-21;F5 : Solaire;P1 : ]0 - 3] kW;3935039004
2020-05-21;F5 : Solaire;P2 : ]3 - 9] kW;2624118407
2020-05-21;F5 : Solaire;P3 : ]9 - 100] kW;10854620837
2020-05-21;F5 : Solaire;P4 : ]100 - 250] kW;7173488874
2020-05-21;F5 : Solaire;P5 : ]250 - 1000] kW;0
2020-05-21;F5 : Solaire;P6 : ]1000 - 12000] kW;25971271022
2020-05-21;F5 : Solaire;P7 : > 12000 kW;748762823
2020-05-21;F6 : Autres;P0 : Total toutes puissances;29633375
2020-05-21;F6 : Autres;P1 : ]0 - 3] kW;245760
2020-05-21;F6 : Autres;P2 : ]3 - 9] kW;403922
2020-05-21;F6 : Autres;P3 : ]9 - 100] kW;6471912
2020-05-21;F6 : Autres;P4 : ]100 - 250] kW;431665
2020-05-21;F6 : Autres;P5 : ]250 - 1000] kW;162831
2020-05-21;F6 : Autres;P6 : ]1000 - 12000] kW;16937816
2020-05-21;F6 : Autres;P7 : > 12000 kW;0
2020-05-22;F0 : Total toutes filières;P0 : Total toutes puissances;145924023565
2020-05-22;F0 : Total toutes filières;P1 : ]0 - 3] kW;4627292181
2020-05-22;F0 : Total toutes filières;P2 : ]3 - 9] kW;2037727849
2020-05-22;F0 : Total toutes filières;P3 : ]9 - 100] kW;8750571158
2020-05-22;F0 : Total toutes filières;P4 : ]100 - 250] kW;7597576765
2020-05-22;F0 : Total toutes filières;P5 : ]250 - 1000] kW;6964242478
2020-05-22;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;101661191988
2020-05-22;F0 : Total toutes filières;P7 : > 12000 kW;14285346865
2020-05-22;F1 : Thermique non renouvelable;P0 : Total toutes puissances;6080191
2020-05-22;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2020-05-22;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2020-05-22;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;146324
2020-05-22;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2020-05-22;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2020-05-22;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;1789319
2020-05-22;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2020-05-22;F2 : Bioénergies;P0 : Total toutes puissances;17109969597
2020-05-22;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2020-05-22;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2020-05-22;F2 : Bioénergies;P3 : ]9 - 100] kW;116195076
2020-05-22;F2 : Bioénergies;P4 : ]100 - 250] kW;1260880014
2020-05-22;F2 : Bioénergies;P5 : ]250 - 1000] kW;1848643300
2020-05-22;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11435018444
2020-05-22;F2 : Bioénergies;P7 : > 12000 kW;0
2020-05-22;F3 : Hydraulique;P0 : Total toutes puissances;17065419353
2020-05-22;F3 : Hydraulique;P1 : ]0 - 3] kW;1306720368
2020-05-22;F3 : Hydraulique;P2 : ]3 - 9] kW;1221898
2020-05-22;F3 : Hydraulique;P3 : ]9 - 100] kW;179066376
2020-05-22;F3 : Hydraulique;P4 : ]100 - 250] kW;0
2020-05-22;F3 : Hydraulique;P5 : ]250 - 1000] kW;3368339958
2020-05-22;F3 : Hydraulique;P6 : ]1000 - 12000] kW;10287217756
2020-05-22;F3 : Hydraulique;P7 : > 12000 kW;0
2020-05-22;F4 : Eolien;P0 : Total toutes puissances;66231428081
2020-05-22;F4 : Eolien;P1 : ]0 - 3] kW;82627232
2020-05-22;F4 : Eolien;P2 : ]3 - 9] kW;0
2020-05-22;F4 : Eolien;P3 : ]9 - 100] kW;613648
2020-05-22;F4 : Eolien;P4 : ]100 - 250] kW;1126325
2020-05-22;F4 : Eolien;P5 : ]250 - 1000] kW;25350316
2020-05-22;F4 : Eolien;P6 : ]1000 - 12000] kW;55913252569
2020-05-22;F4 : Eolien;P7 : > 12000 kW;10217605982
2020-05-22;F5 : Solaire;P0 : Total toutes puissances;45473591474
2020-05-22;F5 : Solaire;P1 : ]0 - 3] kW;3052030702
2020-05-22;F5 : Solaire;P2 : ]3 - 9] kW;2030187365
2020-05-22;F5 : Solaire;P3 : ]9 - 100] kW;8448259399
2020-05-22;F5 : Solaire;P4 : ]100 - 250] kW;5620404512
2020-05-22;F5 : Solaire;P5 : ]250 - 1000] kW;0
2020-05-22;F5 : Solaire;P6 : ]1000 - 12000] kW;23999117491
2020-05-22;F5 : Solaire;P7 : > 12000 kW;592401824
2020-05-22;F6 : Autres;P0 : Total toutes puissances;31899961
2020-05-22;F6 : Autres;P1 : ]0 - 3] kW;245816
2020-05-22;F6 : Autres;P2 : ]3 - 9] kW;163889
2020-05-22;F6 : Autres;P3 : ]9 - 100] kW;6482208
2020-05-22;F6 : Autres;P4 : ]100 - 250] kW;706330
2020-05-22;F6 : Autres;P5 : ]250 - 1000] kW;94332
2020-05-22;F6 : Autres;P6 : ]1000 - 12000] kW;18818651
2020-05-22;F6 : Autres;P7 : > 12000 kW;0
2020-05-23;F0 : Total toutes filières;P0 : Total toutes puissances;158682108772
2020-05-23;F0 : Total toutes filières;P1 : ]0 - 3] kW;4143283924
2020-05-23;F0 : Total toutes filières;P2 : ]3 - 9] kW;1682746054
2020-05-23;F0 : Total toutes filières;P3 : ]9 - 100] kW;7228261673
2020-05-23;F0 : Total toutes filières;P4 : ]100 - 250] kW;6488308802
2020-05-23;F0 : Total toutes filières;P5 : ]250 - 1000] kW;6332322401
2020-05-23;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;115567525321
2020-05-23;F0 : Total toutes filières;P7 : > 12000 kW;17239599270
2020-05-23;F1 : Thermique non renouvelable;P0 : Total toutes puissances;5913162
2020-05-23;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2020-05-23;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2020-05-23;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;161676
2020-05-23;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2020-05-23;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2020-05-23;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;1755485
2020-05-23;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2020-05-23;F2 : Bioénergies;P0 : Total toutes puissances;17479419319
2020-05-23;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2020-05-23;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2020-05-23;F2 : Bioénergies;P3 : ]9 - 100] kW;116139144
2020-05-23;F2 : Bioénergies;P4 : ]100 - 250] kW;1264642781
2020-05-23;F2 : Bioénergies;P5 : ]250 - 1000] kW;1839915434
2020-05-23;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11756779665
2020-05-23;F2 : Bioénergies;P7 : > 12000 kW;0
2020-05-23;F3 : Hydraulique;P0 : Total toutes puissances;15963706309
2020-05-23;F3 : Hydraulique;P1 : ]0 - 3] kW;1249455096
2020-05-23;F3 : Hydraulique;P2 : ]3 - 9] kW;1221114
2020-05-23;F3 : Hydraulique;P3 : ]9 - 100] kW;181993908
2020-05-23;F3 : Hydraulique;P4 : ]100 - 250] kW;0
2020-05-23;F3 : Hydraulique;P5 : ]250 - 1000] kW;3323028432
2020-05-23;F3 : Hydraulique;P6 : ]1000 - 12000] kW;9857712122
2020-05-23;F3 : Hydraulique;P7 : > 12000 kW;0
2020-05-23;F4 : Eolien;P0 : Total toutes puissances;94054769412
2020-05-23;F4 : Eolien;P1 : ]0 - 3] kW;156891696
2020-05-23;F4 : Eolien;P2 : ]3 - 9] kW;0
2020-05-23;F4 : Eolien;P3 : ]9 - 100] kW;799776
2020-05-23;F4 : Eolien;P4 : ]100 - 250] kW;1337824
2020-05-23;F4 : Eolien;P5 : ]250 - 1000] kW;64377651
2020-05-23;F4 : Eolien;P6 : ]1000 - 12000] kW;79972664398
2020-05-23;F4 : Eolien;P7 : > 12000 kW;13843670485
2020-05-23;F5 : Solaire;P0 : Total toutes puissances;31146395049
2020-05-23;F5 : Solaire;P1 : ]0 - 3] kW;2519258942
2020-05-23;F5 : Solaire;P2 : ]3 - 9] kW;1653659725
2020-05-23;F5 : Solaire;P3 : ]9 - 100] kW;6922344541
2020-05-23;F5 : Solaire;P4 : ]100 - 250] kW;4514884838
2020-05-23;F5 : Solaire;P5 : ]250 - 1000] kW;0
2020-05-23;F5 : Solaire;P6 : ]1000 - 12000] kW;13958135405
2020-05-23;F5 : Solaire;P7 : > 12000 kW;440691660
2020-05-23;F6 : Autres;P0 : Total toutes puissances;29052036
2020-05-23;F6 : Autres;P1 : ]0 - 3] kW;246876
2020-05-23;F6 : Autres;P2 : ]3 - 9] kW;202539
2020-05-23;F6 : Autres;P3 : ]9 - 100] kW;6482208
2020-05-23;F6 : Autres;P4 : ]100 - 250] kW;238497
2020-05-23;F6 : Autres;P5 : ]250 - 1000] kW;134665
2020-05-23;F6 : Autres;P6 : ]1000 - 12000] kW;17209820
2020-05-23;F6 : Autres;P7 : > 12000 kW;0
2020-05-24;F0 : Total toutes filières;P0 : Total toutes puissances;133611292939
2020-05-24;F0 : Total toutes filières;P1 : ]0 - 3] kW;5449362693
2020-05-24;F0 : Total toutes filières;P2 : ]3 - 9] kW;2593236039
2020-05-24;F0 : Total toutes filières;P3 : ]9 - 100] kW;11034843866
2020-05-24;F0 : Total toutes filières;P4 : ]100 - 250] kW;9072575541
2020-05-24;F0 : Total toutes filières;P5 : ]250 - 1000] kW;7107216170
2020-05-24;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;89384706968
2020-05-24;F0 : Total toutes filières;P7 : > 12000 kW;8969257223
2020-05-24;F1 : Thermique non renouvelable;P0 : Total toutes puissances;6576701
2020-05-24;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2020-05-24;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2020-05-24;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;198344
2020-05-24;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2020-05-24;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2020-05-24;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;1826818
2020-05-24;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2020-05-24;F2 : Bioénergies;P0 : Total toutes puissances;17407140476
2020-05-24;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2020-05-24;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2020-05-24;F2 : Bioénergies;P3 : ]9 - 100] kW;118618456
2020-05-24;F2 : Bioénergies;P4 : ]100 - 250] kW;1277858603
2020-05-24;F2 : Bioénergies;P5 : ]250 - 1000] kW;1848987495
2020-05-24;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11675408387
2020-05-24;F2 : Bioénergies;P7 : > 12000 kW;0
2020-05-24;F3 : Hydraulique;P0 : Total toutes puissances;15321133101
2020-05-24;F3 : Hydraulique;P1 : ]0 - 3] kW;1246162084
2020-05-24;F3 : Hydraulique;P2 : ]3 - 9] kW;1215405
2020-05-24;F3 : Hydraulique;P3 : ]9 - 100] kW;180665264
2020-05-24;F3 : Hydraulique;P4 : ]100 - 250] kW;0
2020-05-24;F3 : Hydraulique;P5 : ]250 - 1000] kW;3259728629
2020-05-24;F3 : Hydraulique;P6 : ]1000 - 12000] kW;9572052071
2020-05-24;F3 : Hydraulique;P7 : > 12000 kW;0
2020-05-24;F4 : Eolien;P0 : Total toutes puissances;49306968910
2020-05-24;F4 : Eolien;P1 : ]0 - 3] kW;126661736
2020-05-24;F4 : Eolien;P2 : ]3 - 9] kW;0
2020-05-24;F4 : Eolien;P3 : ]9 - 100] kW;451448
2020-05-24;F4 : Eolien;P4 : ]100 - 250] kW;326493
2020-05-24;F4 : Eolien;P5 : ]250 - 1000] kW;67314483
2020-05-24;F4 : Eolien;P6 : ]1000 - 12000] kW;43157194735
2020-05-24;F4 : Eolien;P7 : > 12000 kW;5953420480
2020-05-24;F5 : Solaire;P0 : Total toutes puissances;51533890849
2020-05-24;F5 : Solaire;P1 : ]0 - 3] kW;3884980714
2020-05-24;F5 : Solaire;P2 : ]3 - 9] kW;2583470652
2020-05-24;F5 : Solaire;P3 : ]9 - 100] kW;10728727705
2020-05-24;F5 : Solaire;P4 : ]100 - 250] kW;7096719795
2020-05-24;F5 : Solaire;P5 : ]250 - 1000] kW;0
2020-05-24;F5 : Solaire;P6 : ]1000 - 12000] kW;24957036041
2020-05-24;F5 : Solaire;P7 : > 12000 kW;341362325
2020-05-24;F6 : Autres;P0 : Total toutes puissances;30058814
2020-05-24;F6 : Autres;P1 : ]0 - 3] kW;251712
2020-05-24;F6 : Autres;P2 : ]3 - 9] kW;273502
2020-05-24;F6 : Autres;P3 : ]9 - 100] kW;6482208
2020-05-24;F6 : Autres;P4 : ]100 - 250] kW;1033830
2020-05-24;F6 : Autres;P5 : ]250 - 1000] kW;24833
2020-05-24;F6 : Autres;P6 : ]1000 - 12000] kW;15515486
2020-05-24;F6 : Autres;P7 : > 12000 kW;0
2020-05-25;F0 : Total toutes filières;P0 : Total toutes puissances;132373672420
2020-05-25;F0 : Total toutes filières;P1 : ]0 - 3] kW;5580639243
2020-05-25;F0 : Total toutes filières;P2 : ]3 - 9] kW;2661091946
2020-05-25;F0 : Total toutes filières;P3 : ]9 - 100] kW;11534832745
2020-05-25;F0 : Total toutes filières;P4 : ]100 - 250] kW;9332497420
2020-05-25;F0 : Total toutes filières;P5 : ]250 - 1000] kW;6937926368
2020-05-25;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;88966202944
2020-05-25;F0 : Total toutes filières;P7 : > 12000 kW;10229798835
2020-05-25;F1 : Thermique non renouvelable;P0 : Total toutes puissances;5242352
2020-05-25;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2020-05-25;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2020-05-25;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;237676
2020-05-25;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2020-05-25;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2020-05-25;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;1028483
2020-05-25;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2020-05-25;F2 : Bioénergies;P0 : Total toutes puissances;16371503439
2020-05-25;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2020-05-25;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2020-05-25;F2 : Bioénergies;P3 : ]9 - 100] kW;117893908
2020-05-25;F2 : Bioénergies;P4 : ]100 - 250] kW;1251897985
2020-05-25;F2 : Bioénergies;P5 : ]250 - 1000] kW;1803897942
2020-05-25;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11143591688
2020-05-25;F2 : Bioénergies;P7 : > 12000 kW;0
2020-05-25;F3 : Hydraulique;P0 : Total toutes puissances;15802246424
2020-05-25;F3 : Hydraulique;P1 : ]0 - 3] kW;1245610000
2020-05-25;F3 : Hydraulique;P2 : ]3 - 9] kW;1170644
2020-05-25;F3 : Hydraulique;P3 : ]9 - 100] kW;172599888
2020-05-25;F3 : Hydraulique;P4 : ]100 - 250] kW;0
2020-05-25;F3 : Hydraulique;P5 : ]250 - 1000] kW;3122808013
2020-05-25;F3 : Hydraulique;P6 : ]1000 - 12000] kW;9914604795
2020-05-25;F3 : Hydraulique;P7 : > 12000 kW;0
2020-05-25;F4 : Eolien;P0 : Total toutes puissances;48074126747
2020-05-25;F4 : Eolien;P1 : ]0 - 3] kW;95836256
2020-05-25;F4 : Eolien;P2 : ]3 - 9] kW;0
2020-05-25;F4 : Eolien;P3 : ]9 - 100] kW;444520
2020-05-25;F4 : Eolien;P4 : ]100 - 250] kW;661825
2020-05-25;F4 : Eolien;P5 : ]250 - 1000] kW;33476984
2020-05-25;F4 : Eolien;P6 : ]1000 - 12000] kW;40967116734
2020-05-25;F4 : Eolien;P7 : > 12000 kW;6972162319
2020-05-25;F5 : Solaire;P0 : Total toutes puissances;53784958209
2020-05-25;F5 : Solaire;P1 : ]0 - 3] kW;4075878743
2020-05-25;F5 : Solaire;P2 : ]3 - 9] kW;2718838157
2020-05-25;F5 : Solaire;P3 : ]9 - 100] kW;11236599929
2020-05-25;F5 : Solaire;P4 : ]100 - 250] kW;7417691131
2020-05-25;F5 : Solaire;P5 : ]250 - 1000] kW;0
2020-05-25;F5 : Solaire;P6 : ]1000 - 12000] kW;26912777824
2020-05-25;F5 : Solaire;P7 : > 12000 kW;654672988
2020-05-25;F6 : Autres;P0 : Total toutes puissances;33304039
2020-05-25;F6 : Autres;P1 : ]0 - 3] kW;251184
2020-05-25;F6 : Autres;P2 : ]3 - 9] kW;224868
2020-05-25;F6 : Autres;P3 : ]9 - 100] kW;6457628
2020-05-25;F6 : Autres;P4 : ]100 - 250] kW;1096831
2020-05-25;F6 : Autres;P5 : ]250 - 1000] kW;104998
2020-05-25;F6 : Autres;P6 : ]1000 - 12000] kW;20253151
2020-05-25;F6 : Autres;P7 : > 12000 kW;0
2020-05-26;F0 : Total toutes filières;P0 : Total toutes puissances;162797543270
2020-05-26;F0 : Total toutes filières;P1 : ]0 - 3] kW;5757556460
2020-05-26;F0 : Total toutes filières;P2 : ]3 - 9] kW;2761551581
2020-05-26;F0 : Total toutes filières;P3 : ]9 - 100] kW;11704208969
2020-05-26;F0 : Total toutes filières;P4 : ]100 - 250] kW;9410273314
2020-05-26;F0 : Total toutes filières;P5 : ]250 - 1000] kW;6850310131
2020-05-26;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;111537365004
2020-05-26;F0 : Total toutes filières;P7 : > 12000 kW;14776177392
2020-05-26;F1 : Thermique non renouvelable;P0 : Total toutes puissances;8519586
2020-05-26;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2020-05-26;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2020-05-26;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;212576
2020-05-26;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2020-05-26;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;880496
2020-05-26;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;693982
2020-05-26;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2020-05-26;F2 : Bioénergies;P0 : Total toutes puissances;16401959808
2020-05-26;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2020-05-26;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2020-05-26;F2 : Bioénergies;P3 : ]9 - 100] kW;116472696
2020-05-26;F2 : Bioénergies;P4 : ]100 - 250] kW;1234446223
2020-05-26;F2 : Bioénergies;P5 : ]250 - 1000] kW;1796769531
2020-05-26;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11045729207
2020-05-26;F2 : Bioénergies;P7 : > 12000 kW;0
2020-05-26;F3 : Hydraulique;P0 : Total toutes puissances;15123976119
2020-05-26;F3 : Hydraulique;P1 : ]0 - 3] kW;1228779216
2020-05-26;F3 : Hydraulique;P2 : ]3 - 9] kW;1165138
2020-05-26;F3 : Hydraulique;P3 : ]9 - 100] kW;169257404
2020-05-26;F3 : Hydraulique;P4 : ]100 - 250] kW;0
2020-05-26;F3 : Hydraulique;P5 : ]250 - 1000] kW;3001450101
2020-05-26;F3 : Hydraulique;P6 : ]1000 - 12000] kW;9457199573
2020-05-26;F3 : Hydraulique;P7 : > 12000 kW;0
2020-05-26;F4 : Eolien;P0 : Total toutes puissances;75429449915
2020-05-26;F4 : Eolien;P1 : ]0 - 3] kW;210214788
2020-05-26;F4 : Eolien;P2 : ]3 - 9] kW;0
2020-05-26;F4 : Eolien;P3 : ]9 - 100] kW;482776
2020-05-26;F4 : Eolien;P4 : ]100 - 250] kW;1344153
2020-05-26;F4 : Eolien;P5 : ]250 - 1000] kW;44786150
2020-05-26;F4 : Eolien;P6 : ]1000 - 12000] kW;63799714567
2020-05-26;F4 : Eolien;P7 : > 12000 kW;11372665319
2020-05-26;F5 : Solaire;P0 : Total toutes puissances;55788195822
2020-05-26;F5 : Solaire;P1 : ]0 - 3] kW;4137555533
2020-05-26;F5 : Solaire;P2 : ]3 - 9] kW;2759812560
2020-05-26;F5 : Solaire;P3 : ]9 - 100] kW;11411956062
2020-05-26;F5 : Solaire;P4 : ]100 - 250] kW;7541581431
2020-05-26;F5 : Solaire;P5 : ]250 - 1000] kW;0
2020-05-26;F5 : Solaire;P6 : ]1000 - 12000] kW;27195381588
2020-05-26;F5 : Solaire;P7 : > 12000 kW;737549825
2020-05-26;F6 : Autres;P0 : Total toutes puissances;37708477
2020-05-26;F6 : Autres;P1 : ]0 - 3] kW;251184
2020-05-26;F6 : Autres;P2 : ]3 - 9] kW;132808
2020-05-26;F6 : Autres;P3 : ]9 - 100] kW;6187248
2020-05-26;F6 : Autres;P4 : ]100 - 250] kW;1177995
2020-05-26;F6 : Autres;P5 : ]250 - 1000] kW;648329
2020-05-26;F6 : Autres;P6 : ]1000 - 12000] kW;24015651
2020-05-26;F6 : Autres;P7 : > 12000 kW;0
2020-05-27;F0 : Total toutes filières;P0 : Total toutes puissances;155779441868
2020-05-27;F0 : Total toutes filières;P1 : ]0 - 3] kW;5577980601
2020-05-27;F0 : Total toutes filières;P2 : ]3 - 9] kW;2754087559
2020-05-27;F0 : Total toutes filières;P3 : ]9 - 100] kW;11661060483
2020-05-27;F0 : Total toutes filières;P4 : ]100 - 250] kW;9339595581
2020-05-27;F0 : Total toutes filières;P5 : ]250 - 1000] kW;6591779009
2020-05-27;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;105575493093
2020-05-27;F0 : Total toutes filières;P7 : > 12000 kW;14279345466
2020-05-27;F1 : Thermique non renouvelable;P0 : Total toutes puissances;13348829
2020-05-27;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2020-05-27;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2020-05-27;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;233480
2020-05-27;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2020-05-27;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;1556827
2020-05-27;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;663152
2020-05-27;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2020-05-27;F2 : Bioénergies;P0 : Total toutes puissances;16440079273
2020-05-27;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2020-05-27;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2020-05-27;F2 : Bioénergies;P3 : ]9 - 100] kW;115530812
2020-05-27;F2 : Bioénergies;P4 : ]100 - 250] kW;1229646648
2020-05-27;F2 : Bioénergies;P5 : ]250 - 1000] kW;1768523945
2020-05-27;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11064160153
2020-05-27;F2 : Bioénergies;P7 : > 12000 kW;0
2020-05-27;F3 : Hydraulique;P0 : Total toutes puissances;14841614700
2020-05-27;F3 : Hydraulique;P1 : ]0 - 3] kW;1168288116
